% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
140 +4.099219480e+02 +4.099219480e+02 +3.873719480e+02 +3.873719480e+02 -1.7655e+00 -1.2497e+00 +4.4203e+00 +2.4916e+00 -2.1705e+00 +1.8748e+00 +8.1994e-01 -1.5011e+00 +2.4283e+00 +2.2330e+00 -2.6205e+00 -4.8575e+00 -4.4956e+00 +3.4318e+00 +1.2491e+00 -3.1587e+00 +3.9277e+00 +1.4936e+00 -1.6512e+00 +3.6382e+00
161 +2.136427871e+02 +2.136427871e+02 +1.910927871e+02 +1.910927871e+02 -3.1960e-01 +4.8101e+00 -2.7651e+00 +4.1218e-02 +4.6674e+00 -1.7158e+00 -3.8744e-01 -2.6352e+00 +3.8260e-01 -1.5433e+00 -9.5895e-01 +5.3113e-01 -3.4602e+00 -2.5225e+00 -2.1491e+00 -4.3649e+00 +1.4287e+00 -2.2211e+00 +1.9615e+00 +8.7913e-01
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.183107061e+07 +1.183107061e+07 +1.183108427e+07 +1.183108427e+07 +1.7589e+00 -1.4680e+00 -1.0143e+00 -9.1429e-01 +3.7428e+00 +3.7473e+00 +2.0598e+00 +1.0243e+00 -1.8674e+00 +2.6179e+00 +2.7701e+00 -5.5178e-01 -2.3388e+00 +4.0864e+00 +4.6338e+00 -3.0080e+00 +4.4105e+00 -4.1423e+00 +1.3280e+00 +3.1858e+00
3 +2.169777154e+06 +2.169777154e+06 +2.169790814e+06 +2.169790814e+06 +4.0481e+00 -3.2572e+00 -1.4916e+00 -3.0457e+00 -5.9165e-01 +2.8251e+00 +8.3921e-01 +7.3659e-02 +9.5498e-01 +4.1382e+00 +4.5768e+00 +4.2579e+00 -4.9935e-01 +3.4735e+00 +1.4022e+00 +3.8729e-01 +1.0562e+00 -5.8722e-01 +6.4516e-01 -3.9699e+00
4 +8.883351734e+05 +8.883351734e+05 +8.883488334e+05 +8.883488334e+05 -4.1488e+00 -2.7921e+00 -7.6957e-01 -3.3157e+00 -3.3937e+00 +2.3500e+00 -4.5442e+00 -4.4185e+00 -1.0086e+00 -3.8296e+00 +5.2745e-01 +4.1893e+00 -3.3326e+00 -1.1217e+00 +2.3130e+00 -2.1056e+00 -1.9082e+00 +4.6506e+00 -7.7551e-01 +1.8833e+00
6 +3.554143726e+05 +3.554143726e+05 +3.554280326e+05 +3.554280326e+05 +6.3722e-03 +4.9953e+00 +3.9343e+00 -3.8312e+00 +1.9091e+00 +1.2897e+00 -1.7745e+00 -4.6748e+00 +3.2913e+00 -4.1465e+00 +1.1842e+00 -7.8131e-01 -2.6014e+00 -1.4879e+00 -8.1878e-01 +2.7709e+00 +2.1166e+00 -1.8765e+00 +6.3633e-01 -2.8850e-01
8 +8.689612256e+04 +8.689612256e+04 +8.690978256e+04 +8.690978256e+04 +4.0687e+00 -2.7055e+00 +2.0895e+00 +4.1082e+00 -1.8897e+00 +1.9253e+00 +1.9383e+00 +3.2392e+00 +2.3091e+00 +7.3743e-01 -2.2678e+00 +2.4463e+00 -4.4883e+00 +4.0178e+00 +4.4162e+00 +1.6774e-01 +3.0434e+00 +1.4616e+00 +1.0734e-01 +2.5644e+00
14 +1.373810373e+03 +1.373810373e+03 +1.387470373e+03 +1.387470373e+03 +2.6049e+00 -4.1181e+00 -1.4719e+00 +3.4895e+00 +1.8172e+00 +1.8451e-01 +2.2653e+00 +2.0989e+00 +1.1835e+00 +2.7316e+00 +4.1575e+00 -4.5725e+00 +8.4798e-01 -2.1938e+00 -8.8175e-02 +2.2367e+00 +7.2175e-01 -1.8972e+00 +5.1862e-01 +7.4974e-02
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.013396075e+05 +3.013396075e+05 +3.022774475e+05 +3.022774475e+05 -5.9277e-01 -8.0850e-01 +9.4711e-01 +1.9150e+00 +2.1920e+00 +6.7652e-02 -2.1228e+00 -1.4916e+00 +9.5705e-01 -2.9674e+00 +2.2275e+00 +2.0802e-01 +2.7515e+00 -4.6285e+00 +4.7858e+00 -1.1793e+00 -3.2018e+00 +4.5714e+00 -3.3969e+00 +4.4240e+00
8 +1.414146431e+05 +1.414146431e+05 +1.423524831e+05 +1.423524831e+05 -6.8685e-01 -4.0846e+00 +1.9449e+00 -1.0316e+00 +3.1411e+00 -3.9179e+00 -3.2276e+00 -4.3499e+00 -3.1897e+00 -2.7220e+00 +3.6984e+00 +2.0211e+00 +3.9179e+00 -2.4129e+00 +4.5674e+00 +3.4580e+00 -4.1529e+00 +2.6832e+00 +3.9810e+00 -2.9161e+00
13 +1.222752539e+04 +1.222752539e+04 +1.316536539e+04 +1.316536539e+04 -1.9719e+00 -1.4364e+00 -1.7822e-01 -4.9013e+00 -1.8843e+00 +1.5817e+00 +4.2301e+00 -1.1517e+00 -4.7702e+00 -4.0629e+00 -1.8400e+00 +3.6059e-01 -4.2282e+00 -2.4134e+00 +2.8726e+00 -4.1078e+00 +1.4368e+00 +1.0858e+00 -2.3321e+00 +2.1271e+00
22 +8.797139846e+03 +8.797139846e+03 +9.734979846e+03 +9.734979846e+03 -3.3112e+00 -3.4033e+00 -9.5402e-01 +3.7171e+00 -1.4661e+00 +1.5177e+00 +4.0528e+00 +1.0312e+00 -2.5788e+00 -3.3343e+00 -4.3139e+00 +3.5962e+00 -5.4028e-02 +2.4521e+00 -1.6224e+00 -2.4548e+00 -3.9400e+00 +4.9732e+00 -1.0082e+00 +2.0198e+00
31 +1.034025572e+03 +1.034025572e+03 +1.971865572e+03 +1.971865572e+03 -8.2930e-01 +3.4009e-01 +4.8131e+00 +3.1465e+00 -1.3710e+00 -4.7818e+00 -4.9182e+00 +1.4547e-01 +4.3493e+00 +3.5217e+00 +3.2014e+00 +3.4180e+00 -2.8957e-01 +9.8841e-01 +4.4768e+00 -6.9378e-01 -3.5618e+00 -8.8431e-01 +2.2342e-01 +3.8907e+00
39 +2.681011188e+02 +2.681011188e+02 +1.205941119e+03 +1.205941119e+03 -3.6995e+00 +2.7518e+00 -1.0003e+00 +3.4350e+00 +4.0758e+00 +2.2945e+00 +4.8751e+00 +4.4400e+00 -4.3409e+00 +2.5912e+00 +1.8580e+00 +2.1803e+00 -8.2577e-01 -1.8973e+00 -3.3562e+00 -2.6827e+00 -1.2336e+00 -4.0842e+00 +1.2787e+00 -1.9574e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.812929172e+06 +3.812929172e+06 +3.812850452e+06 +3.812850452e+06 +2.2696e+00 +1.1239e-01 -9.9464e-01 -2.1000e+00 -4.0362e+00 -3.3016e+00 +1.2062e+00 +3.4561e+00 -4.6107e+00 -7.3725e-01 -1.6909e+00 +2.1566e+00 -4.2237e-01 -3.6001e+00 -1.5555e+00 +4.5778e+00 -3.2264e+00 -4.0940e+00 +1.8941e+00 -3.3314e+00
4 +1.661907699e+04 +1.661907699e+04 +1.654035699e+04 +1.654035699e+04 +4.4122e+00 -3.4297e+00 +1.6622e+00 -1.8285e+00 +8.5386e-01 -4.9297e+00 +3.5802e+00 +4.1343e+00 -4.5131e+00 +7.0831e-01 -1.4248e+00 -1.9270e+00 +6.4289e-02 +4.5713e+00 -6.9826e-01 +3.3080e+00 -4.2353e+00 +4.1115e+00 +1.7064e+00 +6.5180e-01
104 +2.822556320e+03 +2.822556320e+03 +2.743836320e+03 +2.743836320e+03 +4.7869e+00 +4.8356e+00 +1.5451e+00 +2.0817e+00 +3.5661e+00 +2.9911e+00 +8.2042e-01 -4.9700e+00 +3.8659e+00 +1.7953e+00 +3.5356e+00 +4.5262e+00 +3.4988e+00 -3.9202e+00 +1.6675e+00 -4.1379e+00 +1.6017e+00 +9.8417e-01 +3.6770e+00 +3.7640e+00
124 +7.667438745e+02 +7.667438745e+02 +6.880238745e+02 +6.880238745e+02 +4.8295e+00 +3.4177e+00 -1.9749e+00 +1.2414e+00 +9.3620e-01 -3.7302e+00 +4.6569e+00 -2.3556e+00 -2.0403e+00 +4.8323e-01 +4.9443e+00 +1.4276e-01 -2.9555e+00 +2.0182e+00 +6.1665e-01 -3.8059e+00 -1.7360e+00 -3.0729e+00 -1.5237e+00 +1.8135e+00
% function evaluation | noise-free fitness - Fopt (6.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.163207161e+07 +1.163207161e+07 +1.163214158e+07 +1.163214158e+07 -3.0186e+00 +3.0561e+00 +6.0048e-01 +2.8455e+00 +3.4280e+00 -3.7287e+00 +2.2844e+00 -3.8636e+00 +3.9277e+00 -3.1364e+00 +3.7722e-01 -3.5335e+00 -3.6024e+00 -2.9945e+00 +4.8597e+00 -2.2472e+00 +1.1916e-01 -2.1462e+00 -4.1390e+00 +4.0672e+00
2 +9.167990457e+05 +9.167990457e+05 +9.168690157e+05 +9.168690157e+05 +5.2695e-01 -3.7694e+00 -3.7737e+00 +8.7272e-01 -4.4743e+00 +4.6565e+00 +4.8777e+00 -3.8938e+00 +2.5777e+00 +4.2106e+00 -2.4317e+00 -4.1247e+00 +4.1920e+00 +1.8816e+00 -4.5133e+00 -3.2688e+00 +4.0477e+00 +7.1284e-01 +3.5373e+00 +4.8610e+00
10 +3.126115566e+02 +3.126115566e+02 +3.825815566e+02 +3.825815566e+02 -2.7171e+00 +4.1694e+00 +2.0635e+00 -4.4385e+00 -2.5905e-01 -2.9067e+00 -4.9312e+00 -2.4327e+00 -3.7964e+00 -1.7950e+00 +1.9638e+00 -4.0709e+00 -1.0613e+00 +4.2811e-01 -9.0858e-01 -1.5828e-01 +1.5680e-01 -3.7768e+00 +3.7722e+00 +4.7412e+00
% function evaluation | noise-free fitness - Fopt (9.791400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.763198259e+07 +7.763198259e+07 +7.763296173e+07 +7.763296173e+07 +2.3894e+00 -3.9339e+00 -4.4673e+00 +4.8427e+00 -2.0073e+00 +3.9364e+00 -1.1765e+00 +2.5080e+00 -1.3656e+00 +1.6423e+00 +1.3877e+00 +2.1632e+00 +4.9142e+00 +4.9431e+00 +1.3691e+00 -3.8854e+00 -7.4997e-01 -9.4514e-01 +4.4070e+00 +2.1727e+00
2 +1.623788434e+07 +1.623788434e+07 +1.623886348e+07 +1.623886348e+07 -8.8717e-01 -3.4181e+00 +3.7486e+00 +4.1745e+00 -9.9892e-01 +1.7294e+00 +7.3426e-01 -1.6530e+00 -2.9588e+00 -6.0397e-01 +1.2984e+00 -2.8749e+00 -9.4460e-02 +3.0466e+00 +2.9012e+00 -3.6587e+00 +1.8065e+00 -4.7388e+00 -3.1246e+00 +2.0830e+00
3 +5.954834808e+06 +5.954834808e+06 +5.955813948e+06 +5.955813948e+06 +1.1893e+00 -2.1574e+00 +1.1519e+00 +2.3838e+00 -4.4518e+00 -2.7070e+00 -3.9218e+00 +2.7895e+00 -1.8901e+00 -1.7660e+00 +3.1795e+00 -3.0546e-01 +2.4155e+00 -2.4591e+00 -2.1945e+00 +2.0734e+00 +3.2670e+00 -1.9770e+00 +2.5744e+00 -1.3314e+00
15 +1.934990817e+06 +1.934990817e+06 +1.935969957e+06 +1.935969957e+06 +7.2263e-01 -7.2225e-01 +2.0592e+00 +3.2815e+00 +2.8826e+00 -4.6134e+00 -2.8503e-01 +1.4630e+00 +1.3576e+00 -1.2988e+00 +4.2741e+00 -4.2615e+00 +3.9857e+00 +9.8593e-01 +4.2291e+00 -1.5332e+00 +3.2441e+00 +4.4311e+00 +2.3928e+00 -5.3884e-01
18 +1.273505197e+06 +1.273505197e+06 +1.274484337e+06 +1.274484337e+06 -3.2758e+00 -2.0457e+00 -1.8983e-01 -4.2301e+00 +2.1369e+00 -3.3998e+00 +3.1400e+00 +1.4683e-01 -6.5891e-01 +1.2849e+00 -1.1775e+00 +4.1886e+00 -2.3501e+00 +1.8175e+00 -1.1336e+00 +1.5929e+00 -1.0545e+00 -2.3298e+00 +1.6865e+00 +1.0312e+00
19 +1.327664944e+05 +1.327664944e+05 +1.337456344e+05 +1.337456344e+05 +3.1182e+00 -4.4310e+00 -1.5648e+00 -4.1356e+00 -2.1137e+00 -7.1376e-01 -2.3399e+00 -2.2348e+00 -3.3747e+00 -4.2935e+00 +2.1057e+00 +4.2576e+00 -9.5336e-02 -2.5067e+00 +7.8138e-01 +4.0583e+00 +1.6183e+00 -3.9081e+00 +2.3522e-01 +4.1672e+00
39 +5.998800605e+04 +5.998800605e+04 +6.096714605e+04 +6.096714605e+04 -4.5835e+00 -3.8257e+00 +2.4426e+00 -9.0717e-01 +2.2515e+00 +1.2318e+00 +2.1680e+00 -3.6565e+00 +1.5551e+00 -7.5253e-01 +3.5779e+00 +4.0993e+00 -9.3493e-01 -2.7065e+00 +3.5844e+00 -1.4041e+00 -3.0622e+00 -3.6193e+00 -3.5354e-01 -4.3584e+00
85 +3.578669709e+04 +3.578669709e+04 +3.676583709e+04 +3.676583709e+04 -1.0133e+00 -9.5007e-01 +1.3187e+00 +3.6474e-01 +4.1486e+00 -4.2967e+00 -5.9519e-01 -1.0208e+00 -1.8682e+00 +2.0198e+00 +7.1329e-01 -2.2274e+00 -4.2136e+00 +4.8389e+00 +4.8273e+00 -4.4851e-01 -3.1644e+00 -3.6120e+00 -2.8625e+00 -1.3593e+00
99 +8.771636148e+03 +8.771636148e+03 +9.750776148e+03 +9.750776148e+03 -1.8783e+00 +1.2952e+00 +1.6579e+00 -3.7575e+00 -1.9653e+00 +4.1674e-01 -1.0216e+00 +7.6429e-01 -2.0360e+00 +3.9408e+00 -1.3782e+00 -2.1466e+00 +4.5870e-01 -1.4929e+00 -3.6793e+00 -2.6978e+00 -1.7541e+00 +2.1724e+00 +2.5998e+00 -3.2005e+00
% function evaluation | noise-free fitness - Fopt (-8.900000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.148448970e+05 +7.148448970e+05 +7.148440070e+05 +7.148440070e+05 -4.0976e+00 -1.5463e+00 +2.7632e+00 +4.3904e+00 +3.7801e-01 +3.4093e+00 -5.5520e-01 -4.7265e+00 +2.2702e+00 +3.3000e+00 -3.4739e+00 +3.0665e+00 -1.4964e+00 +1.2487e+00 +4.3783e-01 -1.4543e+00 -3.1837e+00 -3.4837e+00 -1.1186e+00 -1.8936e+00
9 +1.110475771e+04 +1.110475771e+04 +1.110386771e+04 +1.110386771e+04 -3.8752e+00 -4.3466e+00 +3.0364e+00 +4.4361e+00 -3.4212e+00 -3.6921e+00 +1.8235e+00 +8.2334e-01 +2.1371e+00 +7.5888e-01 +4.5726e+00 +1.3127e+00 -3.4459e+00 -1.6396e+00 +3.0405e+00 -1.1743e+00 +4.0216e+00 -7.3539e-02 -2.2887e+00 -2.6280e+00
43 +3.763561399e+03 +3.763561399e+03 +3.762671399e+03 +3.762671399e+03 +1.6680e+00 -2.7606e+00 +3.9446e-02 +2.7446e+00 +1.4751e+00 -1.0143e+00 +3.9666e+00 +3.7530e-01 -2.1178e+00 -2.5301e+00 -2.7060e+00 +4.6821e+00 -6.4626e-01 +1.0341e-01 -1.1139e+00 +8.6770e-01 -3.2697e+00 -3.7107e+00 -2.1392e+00 -2.1823e+00
82 +1.458135145e+03 +1.458135145e+03 +1.457245145e+03 +1.457245145e+03 -5.2747e-01 -1.4244e-01 +3.5441e+00 +2.2880e+00 -4.8869e+00 +2.9423e+00 +4.9815e+00 +4.4007e+00 -2.7757e+00 -1.0470e+00 +4.1483e+00 -4.9424e+00 -3.1043e+00 -2.6476e+00 -4.3501e+00 +4.9287e+00 +3.6719e-01 -3.7535e+00 +2.4248e+00 -2.2232e+00
140 +3.372508077e+02 +3.372508077e+02 +3.363608077e+02 +3.363608077e+02 -7.3335e-01 -4.7031e+00 +2.9994e+00 +8.3730e-02 -1.4271e+00 +1.2217e+00 -1.5314e+00 -1.7146e+00 -3.1853e+00 -7.0583e-01 -4.9747e+00 +3.6965e-02 +3.1169e+00 +3.3217e-01 -4.6434e+00 +3.3086e+00 +2.6854e+00 +3.1943e+00 +3.8355e+00 +3.5913e+00
% function evaluation | noise-free fitness - Fopt (-2.206000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.213329440e+06 +3.213329440e+06 +3.213307380e+06 +3.213307380e+06 +4.6833e+00 +6.5679e-01 -4.6412e-02 +3.7891e+00 -2.1424e+00 -4.3395e+00 +2.9000e+00 +2.2015e+00 -1.6704e+00 -1.4399e+00 -9.4177e-01 +3.3602e+00 +3.8039e+00 +4.3473e+00 -3.0541e-01 -1.6302e+00 -3.4005e+00 -3.1745e+00 -3.2566e-01 -4.6974e+00
2 +1.018600548e+06 +1.018600548e+06 +1.018578488e+06 +1.018578488e+06 +1.9451e+00 -4.1514e+00 -2.4082e+00 -3.9310e+00 +4.0159e+00 -4.5459e+00 -3.1009e+00 +6.1562e-01 -1.3718e+00 +1.5192e+00 -2.3890e+00 +3.0447e+00 -3.7735e-01 -3.6757e+00 +3.0484e+00 +1.4279e+00 +4.3766e-02 +4.9149e+00 -2.2867e+00 -4.2076e+00
6 +4.081287544e+05 +4.081287544e+05 +4.081066944e+05 +4.081066944e+05 -1.7082e+00 +8.7900e-01 -4.9230e+00 +4.3845e-01 -1.0802e+00 +4.4718e-02 -2.4871e-01 -3.2871e+00 -3.9533e+00 -4.7456e+00 -4.3394e+00 -4.1662e+00 +2.7866e+00 -1.8948e+00 -4.8153e+00 -1.9973e+00 -3.3230e+00 +4.6437e+00 +9.2382e-01 -2.7832e+00
142 +5.404802478e+04 +5.404802478e+04 +5.402596478e+04 +5.402596478e+04 +1.0786e-01 +9.1779e-01 -3.8856e+00 +1.3198e+00 -1.1246e+00 -2.4947e+00 -2.0134e+00 +3.6911e+00 +3.3899e-01 -4.6845e+00 -4.0951e+00 -2.1859e+00 +2.6128e-01 +3.4645e+00 -1.3975e+00 -3.6923e+00 +1.9695e-01 +3.4500e+00 +3.5551e+00 +1.2548e+00
% function evaluation | noise-free fitness - Fopt (1.632800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.127248507e+07 +9.127248507e+07 +9.127264835e+07 +9.127264835e+07 -2.0011e+00 -4.8209e+00 -4.3105e+00 +3.9367e+00 -1.5802e+00 +3.8214e+00 +2.3150e+00 -2.8112e+00 -2.5436e+00 +1.9231e+00 +3.0509e+00 -3.4739e+00 -4.8299e+00 +4.6126e+00 -6.7058e-01 -2.8515e+00 +3.1907e+00 +1.2110e+00 +1.5244e+00 +4.4237e+00
2 +3.316793155e+06 +3.316793155e+06 +3.316956435e+06 +3.316956435e+06 +3.2185e+00 +2.3319e+00 -9.9903e-01 -2.0853e-02 +3.3665e+00 -2.1144e-01 +2.1892e+00 +2.2020e+00 +2.1351e+00 +3.3428e-01 +5.4183e-02 -7.4964e-01 +2.5493e+00 -3.7269e+00 -2.9185e+00 -3.6798e+00 +1.6281e-01 +4.9481e+00 -5.4312e-01 +2.4567e+00
4 +1.825209471e+06 +1.825209471e+06 +1.825372751e+06 +1.825372751e+06 +1.6804e+00 -1.1362e+00 +4.4595e+00 -2.8454e+00 +8.5043e-01 -3.6672e+00 -3.0482e+00 +4.3909e+00 -2.6390e+00 +1.3618e+00 -3.8850e+00 +2.4424e+00 +1.5403e+00 -2.8471e+00 -1.0779e+00 -4.6838e+00 -4.2240e+00 -3.6366e+00 +2.0184e+00 -1.6353e+00
8 +6.444944180e+04 +6.444944180e+04 +6.461272180e+04 +6.461272180e+04 -1.9556e+00 +3.6316e+00 -1.8186e+00 -3.4072e+00 -3.3898e+00 -1.2070e+00 -1.1244e+00 +1.5543e+00 -7.6057e-01 +3.9943e+00 +4.0783e+00 +2.8981e+00 -4.3167e+00 +3.8431e+00 +3.0530e+00 -2.3947e+00 +3.3282e-01 -2.7971e+00 -1.1675e+00 -2.0266e+00
16 +3.061048235e+04 +3.061048235e+04 +3.077376235e+04 +3.077376235e+04 -3.0513e+00 +4.2868e+00 +1.1276e+00 -1.7987e+00 -1.5972e+00 -1.8072e+00 -2.5025e+00 -3.9004e+00 -4.2857e+00 -2.4547e+00 -2.1721e+00 +2.0531e+00 -1.8726e+00 +3.5240e+00 -8.5097e-01 -1.6207e-01 +2.7771e+00 +3.3674e+00 +1.8084e+00 -4.3526e+00
18 +1.218426452e+04 +1.218426452e+04 +1.234754452e+04 +1.234754452e+04 -4.1796e+00 -3.7746e+00 +9.7425e-01 -4.7284e+00 -3.0620e-01 -1.5230e+00 -2.1502e-01 -4.5978e+00 +2.6154e+00 +1.0181e+00 +2.3477e+00 +3.7831e+00 +4.6258e+00 +2.7897e-01 -3.3064e-01 -4.2594e+00 +4.1583e+00 -4.4990e+00 +6.3434e-01 +2.0137e+00
22 +8.606043039e+03 +8.606043039e+03 +8.769323039e+03 +8.769323039e+03 +3.2891e+00 -6.2060e-01 +2.8775e+00 +1.2107e+00 +8.2546e-01 +2.8241e+00 -2.1236e+00 -2.2521e+00 -1.3225e+00 +2.0400e+00 -3.8176e+00 +4.0650e+00 +3.6966e+00 +3.1028e+00 -2.4190e+00 -3.1982e+00 +4.8099e+00 +3.9410e+00 -1.9861e+00 -1.8558e+00
33 +3.185475230e+03 +3.185475230e+03 +3.348755230e+03 +3.348755230e+03 -5.2585e-02 -1.1421e+00 -3.9948e+00 -4.1962e+00 -4.1311e+00 -2.7730e+00 +5.3051e-01 +1.4032e+00 +6.5161e-01 +2.9760e+00 +4.0742e+00 -2.2677e+00 -1.0555e+00 -4.5304e+00 -2.9688e-01 -3.9060e+00 +3.4821e+00 -4.5671e+00 -4.1429e+00 -8.1071e-01
34 +1.206044595e+03 +1.206044595e+03 +1.369324595e+03 +1.369324595e+03 -3.0321e+00 -2.4425e+00 -2.1348e+00 -6.2829e-01 +2.9105e+00 -7.8181e-01 -4.7293e+00 +7.7054e-01 -3.4041e-01 +8.9360e-01 -4.8963e+00 -2.0508e-02 +2.8381e+00 -9.4360e-01 -3.0880e-01 +4.0870e+00 -3.7778e+00 +3.3918e+00 +3.8512e+00 -2.1691e+00
53 +1.477326082e+02 +1.477326082e+02 +3.110126082e+02 +3.110126082e+02 +2.7067e+00 +3.9307e+00 +3.3604e+00 -3.9029e+00 -1.1880e+00 +1.7073e+00 +2.3664e-01 -4.4789e+00 -1.6387e-01 +4.2145e+00 -2.0304e+00 -1.0075e+00 -6.3148e-01 +4.5278e-01 -1.4206e+00 -2.2612e+00 -1.1904e-03 -2.4167e+00 +4.4111e+00 +1.7431e-01
% function evaluation | noise-free fitness - Fopt (3.349000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.288710450e+05 +4.288710450e+05 +4.289045350e+05 +4.289045350e+05 -4.7436e-01 +1.6074e+00 -4.6511e-01 -2.4516e+00 -4.1971e+00 +4.4214e+00 -4.3442e+00 +2.4848e+00 +8.0658e-01 -8.7294e-01 +2.2317e+00 -6.0243e-01 +4.2932e-01 -9.9050e-01 -2.1735e+00 -2.4949e+00 +4.7402e+00 -2.6318e+00 +1.7607e+00 +3.0702e+00
